Region,Sub-region,Country,Year,Measure Names,Measure Values
Europe,Eastern Europe,Republic of Moldova,2012,Count,617
Europe,Eastern Europe,Poland,2012,Count,2776
Europe,Eastern Europe,Hungary,2012,Count,1355
Europe,Eastern Europe,Czechia,2012,Count,1410
Europe,Eastern Europe,Bulgaria,2012,Count,696
Europe,Eastern Europe,Belarus,2012,Count,439
Europe,Eastern Europe,Slovakia,2013,Rate,2.932648139
Europe,Eastern Europe,Russian Federation,2013,Rate,8.912492941
Europe,Eastern Europe,Romania,2013,Rate,8.622753539
Europe,Eastern Europe,Republic of Moldova,2013,Rate,14.921765039
Europe,Eastern Europe,Poland,2013,Rate,8.006176418
Europe,Eastern Europe,Hungary,2013,Rate,60.748899498
Europe,Eastern Europe,Czechia,2013,Rate,13.384933496
Europe,Eastern Europe,Bulgaria,2013,Rate,8.669300744
Europe,Eastern Europe,Belarus,2013,Rate,5.125483074
Europe,Eastern Europe,Slovakia,2013,Count,159
Europe,Eastern Europe,Russian Federation,2013,Count,12863
Europe,Eastern Europe,Romania,2013,Count,1736
Europe,Eastern Europe,Republic of Moldova,2013,Count,608
Europe,Eastern Europe,Poland,2013,Count,3055
Europe,Eastern Europe,Hungary,2013,Count,5974
Europe,Eastern Europe,Czechia,2013,Count,1417
Europe,Eastern Europe,Bulgaria,2013,Count,632
Europe,Eastern Europe,Belarus,2013,Count,483
Europe,Eastern Europe,Slovakia,2014,Rate,12.581053854
Europe,Eastern Europe,Russian Federation,2014,Rate,9.884228921
Europe,Eastern Europe,Romania,2014,Rate,7.566406950
Europe,Eastern Europe,Republic of Moldova,2014,Rate,15.908059273
Europe,Eastern Europe,Poland,2014,Rate,7.694710838
Europe,Eastern Europe,Hungary,2014,Rate,7.883740026
Europe,Eastern Europe,Czechia,2014,Rate,13.520786321
Europe,Eastern Europe,Bulgaria,2014,Rate,8.418846734
Europe,Eastern Europe,Belarus,2014,Rate,4.781725370
Europe,Eastern Europe,Slovakia,2014,Count,683
Europe,Eastern Europe,Russian Federation,2014,Count,14299
Europe,Eastern Europe,Romania,2014,Count,1516
Europe,Eastern Europe,Republic of Moldova,2014,Count,648
Europe,Eastern Europe,Poland,2014,Count,2931
Europe,Eastern Europe,Hungary,2014,Count,773
Europe,Eastern Europe,Czechia,2014,Count,1432
Europe,Eastern Europe,Bulgaria,2014,Count,610
Europe,Eastern Europe,Belarus,2014,Count,451
Europe,Eastern Europe,Slovakia,2015,Rate,11.866184759
Europe,Eastern Europe,Russian Federation,2015,Rate,11.162526356
Europe,Eastern Europe,Romania,2015,Rate,8.732668914
Europe,Eastern Europe,Republic of Moldova,2015,Rate,15.697526596
Europe,Eastern Europe,Poland,2015,Rate,7.243503721
Europe,Eastern Europe,Czechia,2015,Rate,13.413335421
Europe,Eastern Europe,Bulgaria,2015,Rate,8.375303605
Europe,Eastern Europe,Belarus,2015,Rate,5.678312575
Europe,Eastern Europe,Slovakia,2015,Count,645
Europe,Eastern Europe,Russian Federation,2015,Count,16184
Europe,Eastern Europe,Romania,2015,Count,1740
Europe,Eastern Europe,Republic of Moldova,2015,Count,639
Europe,Eastern Europe,Poland,2015,Count,2755
Europe,Eastern Europe,Czechia,2015,Count,1422
Europe,Eastern Europe,Bulgaria,2015,Count,603
Europe,Eastern Europe,Belarus,2015,Count,536
Europe,Eastern Europe,Slovakia,2016,Rate,12.054389553
Europe,Eastern Europe,Russian Federation,2016,Rate,11.138155531
Europe,Eastern Europe,Romania,2016,Rate,9.037051406
Europe,Eastern Europe,Republic of Moldova,2016,Rate,15.789423202
Europe,Eastern Europe,Poland,2016,Rate,8.304987573
Europe,Eastern Europe,Hungary,2016,Rate,6.151972168
Europe,Eastern Europe,Czechia,2016,Rate,13.118156640
Europe,Eastern Europe,Bulgaria,2016,Rate,7.746141331
Europe,Eastern Europe,Belarus,2016,Rate,7.040286744
Europe,Eastern Europe,Slovakia,2016,Count,656
Europe,Eastern Europe,Russian Federation,2016,Count,16181
Europe,Eastern Europe,Romania,2016,Count,1789
Europe,Eastern Europe,Republic of Moldova,2016,Count,642
Europe,Eastern Europe,Poland,2016,Count,3155
Europe,Eastern Europe,Hungary,2016,Count,600
Europe,Eastern Europe,Czechia,2016,Count,1393
Europe,Eastern Europe,Bulgaria,2016,Count,554
Europe,Eastern Europe,Belarus,2016,Count,665
Europe,Eastern Europe,Ukraine,2017,Rate,1.908392228
Europe,Eastern Europe,Slovakia,2017,Rate,12.940759041
Europe,Eastern Europe,Russian Federation,2017,Rate,11.581109338
Europe,Eastern Europe,Romania,2017,Rate,7.774510697
Europe,Eastern Europe,Republic of Moldova,2017,Rate,15.050421375
Europe,Eastern Europe,Poland,2017,Rate,8.486772386
Europe,Eastern Europe,Hungary,2017,Rate,6.043276023
Europe,Eastern Europe,Czechia,2017,Rate,13.288187328
Europe,Eastern Europe,Bulgaria,2017,Rate,9.194007929
Europe,Eastern Europe,Belarus,2017,Rate,9.237867468
Europe,Eastern Europe,Ukraine,2017,Count,849
Europe,Eastern Europe,Slovakia,2017,Count,705
Europe,Eastern Europe,Russian Federation,2017,Count,16854
Europe,Eastern Europe,Romania,2017,Count,1528
Europe,Eastern Europe,Republic of Moldova,2017,Count,611
Europe,Eastern Europe,Poland,2017,Count,3221
Europe,Eastern Europe,Hungary,2017,Count,588
Europe,Eastern Europe,Czechia,2017,Count,1414
Europe,Eastern Europe,Bulgaria,2017,Count,653
Europe,Eastern Europe,Belarus,2017,Count,873
Europe,Northern Europe,United Kingdom (Northern Ireland),2003,Rate,85.692969305
Europe,Northern Europe,United Kingdom (England and Wales),2003,Rate,92.185045494
Europe,Northern Europe,Sweden,2003,Rate,113.300219104
Europe,Northern Europe,Norway,2003,Rate,43.675231330
Europe,Northern Europe,Lithuania,2003,Rate,12.154522346
Europe,Northern Europe,Latvia,2003,Rate,13.227255084
Europe,Northern Europe,Finland,2003,Rate,30.246182113
Europe,Northern Europe,Estonia,2003,Rate,15.660235530
Europe,Northern Europe,United Kingdom (Northern Ireland),2003,Count,1461
Europe,Northern Europe,United Kingdom (England and Wales),2003,Count,48732
Europe,Northern Europe,Sweden,2003,Count,10142
Europe,Northern Europe,Norway,2003,Count,1996
Europe,Northern Europe,Lithuania,2003,Count,415
Europe,Northern Europe,Latvia,2003,Count,305
Europe,Northern Europe,Finland,2003,Count,1581
Europe,Northern Europe,Estonia,2003,Count,215
Europe,Northern Europe,United Kingdom (Scotland),2004,Rate,144.051295164
Europe,Northern Europe,United Kingdom (Northern Ireland),2004,Rate,73.627133991
Europe,Northern Europe,United Kingdom (England and Wales),2004,Rate,89.445327216
Europe,Northern Europe,Sweden,2004,Rate,115.887021777
Europe,Northern Europe,Norway,2004,Rate,42.451301702
Europe,Northern Europe,Lithuania,2004,Rate,13.131688954
Europe,Northern Europe,Latvia,2004,Rate,28.434496661
Europe,Northern Europe,Ireland,2004,Rate,43.172583635
Europe,Northern Europe,Finland,2004,Rate,33.669230806
Europe,Northern Europe,Estonia,2004,Rate,38.575210660
Europe,Northern Europe,United Kingdom (Scotland),2004,Count,7324
Europe,Northern Europe,United Kingdom (Northern Ireland),2004,Count,1262
Europe,Northern Europe,United Kingdom (England and Wales),2004,Count,47542
Europe,Northern Europe,Sweden,2004,Count,10419
Europe,Northern Europe,Norway,2004,Count,1952
Europe,Northern Europe,Lithuania,2004,Count,444
Europe,Northern Europe,Latvia,2004,Count,648
Europe,Northern Europe,Ireland,2004,Count,1752
Europe,Northern Europe,Finland,2004,Count,1765
Europe,Northern Europe,Estonia,2004,Count,526
Europe,Northern Europe,United Kingdom (Scotland),2005,Rate,128.331572150
Europe,Northern Europe,United Kingdom (Northern Ireland),2005,Rate,81.609832075
Europe,Northern Europe,United Kingdom (England and Wales),2005,Rate,88.031167621
Europe,Northern Europe,Sweden,2005,Rate,129.566138751
Europe,Northern Europe,Norway,2005,Rate,42.311055771
Europe,Northern Europe,Lithuania,2005,Rate,16.685310558
Europe,Northern Europe,Latvia,2005,Rate,32.016042657
Europe,Northern Europe,Ireland,2005,Rate,43.489620686
Europe,Northern Europe,Iceland,2005,Rate,97.635061836
Europe,Northern Europe,Finland,2005,Rate,36.490291852
Europe,Northern Europe,Estonia,2005,Rate,29.653671670
Europe,Northern Europe,United Kingdom (Scotland),2005,Count,6558
Europe,Northern Europe,United Kingdom (Northern Ireland),2005,Count,1410
Europe,Northern Europe,United Kingdom (England and Wales),2005,Count,47163
Europe,Northern Europe,Sweden,2005,Count,11711
Europe,Northern Europe,Norway,2005,Count,1960
Europe,Northern Europe,Lithuania,2005,Count,558
Europe,Northern Europe,Latvia,2005,Count,721
Europe,Northern Europe,Ireland,2005,Count,1801
Europe,Northern Europe,Iceland,2005,Count,288
Europe,Northern Europe,Finland,2005,Count,1919
Europe,Northern Europe,Estonia,2005,Count,402
Europe,Northern Europe,United Kingdom (Scotland),2006,Rate,131.034482759
Europe,Northern Europe,United Kingdom (Northern Ireland),2006,Rate,85.823466408
Europe,Northern Europe,United Kingdom (England and Wales),2006,Rate,81.070079076
Europe,Northern Europe,Sweden,2006,Rate,133.539720564
Europe,Northern Europe,Norway,2006,Rate,46.565515069
Europe,Northern Europe,Lithuania,2006,Rate,15.771968218
Europe,Northern Europe,Latvia,2006,Rate,14.741155644
Europe,Northern Europe,Ireland,2006,Rate,33.446642205
Europe,Northern Europe,Iceland,2006,Rate,93.751980969
Europe,Northern Europe,Finland,2006,Rate,51.691239585
Europe,Northern Europe,Estonia,2006,Rate,26.234406647
Europe,Northern Europe,United Kingdom (Scotland),2006,Count,6726
Europe,Northern Europe,United Kingdom (Northern Ireland),2006,Count,1496
Europe,Northern Europe,United Kingdom (England and Wales),2006,Count,43738
Europe,Northern Europe,Sweden,2006,Count,12147
Europe,Northern Europe,Norway,2006,Count,2176
Europe,Northern Europe,Lithuania,2006,Count,521
Europe,Northern Europe,Latvia,2006,Count,328
Europe,Northern Europe,Ireland,2006,Count,1415
Europe,Northern Europe,Iceland,2006,Count,281
Europe,Northern Europe,Finland,2006,Count,2728
Europe,Northern Europe,Estonia,2006,Count,354
Europe,Northern Europe,United Kingdom (Scotland),2007,Rate,126.731141199
Europe,Northern Europe,United Kingdom (Northern Ireland),2007,Rate,82.194129137
Europe,Northern Europe,United Kingdom (England and Wales),2007,Rate,76.343061274
Europe,Northern Europe,Sweden,2007,Rate,137.106634213
Europe,Northern Europe,Norway,2007,Rate,47.357684860
Europe,Northern Europe,Lithuania,2007,Rate,12.427185896
Europe,Northern Europe,Latvia,2007,Rate,20.927269096
Europe,Northern Europe,Ireland,2007,Rate,31.586378455
Europe,Northern Europe,Iceland,2007,Rate,114.358364380
Europe,Northern Europe,Finland,2007,Rate,43.905506139
Europe,Northern Europe,Estonia,2007,Rate,18.150777917
Europe,Northern Europe,United Kingdom (Scotland),2007,Count,6552
Europe,Northern Europe,United Kingdom (Northern Ireland),2007,Count,1448
Europe,Northern Europe,United Kingdom (England and Wales),2007,Count,41521
Europe,Northern Europe,Sweden,2007,Count,12563
Europe,Northern Europe,Norway,2007,Count,2235
Europe,Northern Europe,Lithuania,2007,Count,405
Europe,Northern Europe,Latvia,2007,Count,460
Europe,Northern Europe,Ireland,2007,Count,1366
Europe,Northern Europe,Iceland,2007,Count,349
Europe,Northern Europe,Finland,2007,Count,2326
Europe,Northern Europe,Estonia,2007,Count,244
Europe,Northern Europe,United Kingdom (Scotland),2008,Rate,121.682138807
Europe,Northern Europe,United Kingdom (Northern Ireland),2008,Rate,88.750146137
Europe,Northern Europe,United Kingdom (England and Wales),2008,Rate,74.620197908
Europe,Northern Europe,Sweden,2008,Rate,158.914160910
Europe,Northern Europe,Norway,2008,Rate,48.123941787
Europe,Northern Europe,Lithuania,2008,Rate,12.698938363
Europe,Northern Europe,Latvia,2008,Rate,19.159488000
Europe,Northern Europe,Ireland,2008,Rate,31.839698216
Europe,Northern Europe,Iceland,2008,Rate,118.383169002
Europe,Northern Europe,Finland,2008,Rate,54.629687419
Europe,Northern Europe,Estonia,2008,Rate,27.461313501
Europe,Northern Europe,United Kingdom (Scotland),2008,Count,6331
Europe,Northern Europe,United Kingdom (Northern Ireland),2008,Count,1579
Europe,Northern Europe,United Kingdom (England and Wales),2008,Count,40923
Europe,Northern Europe,Sweden,2008,Count,14678
Europe,Northern Europe,Norway,2008,Count,2296
Europe,Northern Europe,Lithuania,2008,Count,408
Europe,Northern Europe,Latvia,2008,Count,416
Europe,Northern Europe,Ireland,2008,Count,1406
Europe,Northern Europe,Iceland,2008,Count,368
Europe,Northern Europe,Finland,2008,Count,2906
Europe,Northern Europe,Estonia,2008,Count,368
Europe,Northern Europe,United Kingdom (Scotland),2009,Rate,124.753913492
Europe,Northern Europe,United Kingdom (Northern Ireland),2009,Rate,83.698900316
Europe,Northern Europe,United Kingdom (England and Wales),2009,Rate,79.112518956
Europe,Northern Europe,Sweden,2009,Rate,172.209316247
Europe,Northern Europe,Norway,2009,Rate,49.929073783
Europe,Northern Europe,Lithuania,2009,Rate,12.534453962
Europe,Northern Europe,Latvia,2009,Rate,14.686793635
Europe,Northern Europe,Ireland,2009,Rate,32.928608108
Europe,Northern Europe,Finland,2009,Rate,41.274620171
Europe,Northern Europe,Estonia,2009,Rate,23.126319098
Europe,Northern Europe,United Kingdom (Scotland),2009,Count,6527
Europe,Northern Europe,United Kingdom (Northern Ireland),2009,Count,1501
Europe,Northern Europe,United Kingdom (England and Wales),2009,Count,43698
Europe,Northern Europe,Sweden,2009,Count,16038
Europe,Northern Europe,Norway,2009,Count,2410
Europe,Northern Europe,Lithuania,2009,Count,397
Europe,Northern Europe,Latvia,2009,Count,315
Europe,Northern Europe,Ireland,2009,Count,1480
Europe,Northern Europe,Finland,2009,Count,2205
Europe,Northern Europe,Estonia,2009,Count,309
Europe,Northern Europe,United Kingdom (Scotland),2010,Rate,116.301166812
Europe,Northern Europe,United Kingdom (Northern Ireland),2010,Rate,104.940457095
Europe,Northern Europe,United Kingdom (England and Wales),2010,Rate,81.452731909
Europe,Northern Europe,Sweden,2010,Rate,150.423470023
Europe,Northern Europe,Norway,2010,Rate,50.103584248
Europe,Northern Europe,Lithuania,2010,Rate,16.454186774
Europe,Northern Europe,Latvia,2010,Rate,10.902114585
Europe,Northern Europe,Ireland,2010,Rate,51.950561334
Europe,Northern Europe,Iceland,2010,Rate,67.740102765
Europe,Northern Europe,Finland,2010,Rate,45.044675671
Europe,Northern Europe,Estonia,2010,Rate,20.644049296
Europe,Northern Europe,Denmark,2010,Rate,36.184601958
Europe,Northern Europe,United Kingdom (Scotland),2010,Count,6120
Europe,Northern Europe,United Kingdom (Northern Ireland),2010,Count,1894
Europe,Northern Europe,United Kingdom (England and Wales),2010,Count,45363
Europe,Northern Europe,Sweden,2010,Count,14125
Europe,Northern Europe,Norway,2010,Count,2448
Europe,Northern Europe,Lithuania,2010,Count,514
Europe,Northern Europe,Latvia,2010,Count,231
Europe,Northern Europe,Ireland,2010,Count,2366
Europe,Northern Europe,Iceland,2010,Count,217
Europe,Northern Europe,Finland,2010,Count,2417
Europe,Northern Europe,Estonia,2010,Count,275
Europe,Northern Europe,Denmark,2010,Count,2010
Europe,Northern Europe,United Kingdom (Scotland),2011,Rate,128.191097945
Europe,Northern Europe,United Kingdom (Northern Ireland),2011,Rate,102.848563482
Europe,Northern Europe,United Kingdom (England and Wales),2011,Rate,79.364899924
Europe,Northern Europe,Sweden,2011,Rate,155.059231274
Europe,Northern Europe,Norway,2011,Rate,53.775663935
Europe,Northern Europe,Lithuania,2011,Rate,17.156374680
Europe,Northern Europe,Latvia,2011,Rate,9.457366859
Europe,Northern Europe,Ireland,2011,Rate,43.867339415
Europe,Northern Europe,Iceland,2011,Rate,88.106816376
Europe,Northern Europe,Finland,2011,Rate,60.333548793
Europe,Northern Europe,Estonia,2011,Rate,23.423948615
Europe,Northern Europe,Denmark,2011,Rate,33.423010650
Europe,Northern Europe,United Kingdom (Scotland),2011,Count,6794
Europe,Northern Europe,United Kingdom (Northern Ireland),2011,Count,1866
Europe,Northern Europe,United Kingdom (England and Wales),2011,Count,44580
Europe,Northern Europe,Sweden,2011,Count,14679
Europe,Northern Europe,Norway,2011,Count,2661
Europe,Northern Europe,Lithuania,2011,Count,529
Europe,Northern Europe,Latvia,2011,Count,198
Europe,Northern Europe,Ireland,2011,Count,2014
Europe,Northern Europe,Iceland,2011,Count,285
Europe,Northern Europe,Finland,2011,Count,3252
Europe,Northern Europe,Estonia,2011,Count,311
Europe,Northern Europe,Denmark,2011,Count,1866
Europe,Northern Europe,United Kingdom (Scotland),2012,Rate,134.729750075
Europe,Northern Europe,United Kingdom (Northern Ireland),2012,Rate,103.310203692
Europe,Northern Europe,United Kingdom (England and Wales),2012,Rate,81.526952190
Europe,Northern Europe,Sweden,2012,Rate,147.650321703
Europe,Northern Europe,Norway,2012,Rate,52.356375989
Europe,Northern Europe,Lithuania,2012,Rate,14.480090860
Europe,Northern Europe,Latvia,2012,Rate,15.756266983
Europe,Northern Europe,Ireland,2012,Rate,45.918155878
Europe,Northern Europe,Iceland,2012,Rate,83.834394826
Europe,Northern Europe,Finland,2012,Rate,64.841177897
Europe,Northern Europe,Estonia,2012,Rate,30.230591394
Europe,Northern Europe,Denmark,2012,Rate,33.933895560
Europe,Northern Europe,United Kingdom (Scotland),2012,Count,7159
Europe,Northern Europe,United Kingdom (Northern Ireland),2012,Count,1884
Europe,Northern Europe,United Kingdom (England and Wales),2012,Count,46118
Europe,Northern Europe,Sweden,2012,Count,14090
Europe,Northern Europe,Norway,2012,Count,2625
Europe,Northern Europe,Lithuania,2012,Count,441
Europe,Northern Europe,Latvia,2012,Count,326
Europe,Northern Europe,Ireland,2012,Count,2116
Europe,Northern Europe,Iceland,2012,Count,273
Europe,Northern Europe,Finland,2012,Count,3511
Europe,Northern Europe,Estonia,2012,Count,400
Europe,Northern Europe,Denmark,2012,Count,1904
Europe,Northern Europe,United Kingdom (Scotland),2013,Rate,152.298365148
Europe,Northern Europe,United Kingdom (Northern Ireland),2013,Rate,117.667955567
Europe,Northern Europe,United Kingdom (England and Wales),2013,Rate,99.355152906
Europe,Northern Europe,Sweden,2013,Rate,154.824030237
Europe,Northern Europe,Norway,2013,Rate,69.416827773
Europe,Northern Europe,Lithuania,2013,Rate,8.474750892
Europe,Northern Europe,Latvia,2013,Rate,22.103229908
Europe,Northern Europe,Ireland,2013,Rate,40.797967512
Europe,Northern Europe,Iceland,2013,Rate,223.414854796
Europe,Northern Europe,Finland,2013,Rate,54.936730831
Europe,Northern Europe,Estonia,2013,Rate,28.884030240
Europe,Northern Europe,Denmark,2013,Rate,32.688015506
Europe,Northern Europe,United Kingdom (Scotland),2013,Count,8114
Europe,Northern Europe,United Kingdom (Northern Ireland),2013,Count,2153
Europe,Northern Europe,United Kingdom (England and Wales),2013,Count,56581
Europe,Northern Europe,Sweden,2013,Count,14891
Europe,Northern Europe,Norway,2013,Count,3526
Europe,Northern Europe,Lithuania,2013,Count,255
Europe,Northern Europe,Latvia,2013,Count,452
Europe,Northern Europe,Ireland,2013,Count,1883
Europe,Northern Europe,Iceland,2013,Count,731
Europe,Northern Europe,Finland,2013,Count,2988
Europe,Northern Europe,Estonia,2013,Count,381
Europe,Northern Europe,Denmark,2013,Count,1843
Europe,Northern Europe,United Kingdom (Scotland),2014,Rate,159.959608048
Europe,Northern Europe,United Kingdom (Northern Ireland),2014,Rate,140.288117672
Europe,Northern Europe,United Kingdom (England and Wales),2014,Rate,137.238890847
Europe,Northern Europe,Sweden,2014,Rate,174.471326602
Europe,Northern Europe,Norway,2014,Rate,72.847219778
Europe,Northern Europe,Lithuania,2014,Rate,10.668019968
Europe,Northern Europe,Latvia,2014,Rate,27.359713440
Europe,Northern Europe,Ireland,2014,Rate,40.286570653
Europe,Northern Europe,Iceland,2014,Rate,127.513755661
Europe,Northern Europe,Finland,2014,Rate,51.726568780
Europe,Northern Europe,Estonia,2014,Rate,25.754535723
Europe,Northern Europe,Denmark,2014,Rate,41.806440769
Europe,Northern Europe,United Kingdom (Scotland),2014,Count,8554
Europe,Northern Europe,United Kingdom (Northern Ireland),2014,Count,2582
Europe,Northern Europe,United Kingdom (England and Wales),2014,Count,78787
Europe,Northern Europe,Sweden,2014,Count,16910
Europe,Northern Europe,Norway,2014,Count,3746
Europe,Northern Europe,Lithuania,2014,Count,317
Europe,Northern Europe,Latvia,2014,Count,553
Europe,Northern Europe,Ireland,2014,Count,1864
Europe,Northern Europe,Iceland,2014,Count,419
Europe,Northern Europe,Finland,2014,Count,2825
Europe,Northern Europe,Estonia,2014,Count,339
Europe,Northern Europe,Denmark,2014,Count,2368
Europe,Northern Europe,United Kingdom (Scotland),2015,Rate,173.348222594
Europe,Northern Europe,United Kingdom (Northern Ireland),2015,Rate,157.159591515
Europe,Northern Europe,United Kingdom (England and Wales),2015,Rate,184.046367606
Europe,Northern Europe,Sweden,2015,Rate,156.037681303
Europe,Northern Europe,Norway,2015,Rate,83.829712027
Europe,Northern Europe,Lithuania,2015,Rate,8.970377970
Europe,Northern Europe,Latvia,2015,Rate,23.327117774
Europe,Northern Europe,Ireland,2015,Rate,49.565602418
Europe,Northern Europe,Iceland,2015,Rate,133.843270136
Europe,Northern Europe,Finland,2015,Rate,50.573531580
Europe,Northern Europe,Estonia,2015,Rate,42.802946789
Europe,Northern Europe,Denmark,2015,Rate,45.898048674
Europe,Northern Europe,United Kingdom (Scotland),2015,Count,9314
Europe,Northern Europe,United Kingdom (Northern Ireland),2015,Count,2910
Europe,Northern Europe,United Kingdom (England and Wales),2015,Count,106536
Europe,Northern Europe,Sweden,2015,Count,15237
Europe,Northern Europe,Norway,2015,Count,4359
Europe,Northern Europe,Lithuania,2015,Count,263
Europe,Northern Europe,Latvia,2015,Count,466
Europe,Northern Europe,Ireland,2015,Count,2306
Europe,Northern Europe,Iceland,2015,Count,442
Europe,Northern Europe,Finland,2015,Count,2772
Europe,Northern Europe,Estonia,2015,Count,563
Europe,Northern Europe,Denmark,2015,Count,2611
Europe,Northern Europe,United Kingdom (Scotland),2016,Rate,186.374821914
Europe,Northern Europe,United Kingdom (Northern Ireland),2016,Rate,170.878941775
Europe,Northern Europe,United Kingdom (England and Wales),2016,Rate,209.296767486
Europe,Northern Europe,Sweden,2016,Rate,179.757976894
Europe,Northern Europe,Norway,2016,Rate,105.885601653
Europe,Northern Europe,Lithuania,2016,Rate,7.198340229
Europe,Northern Europe,Latvia,2016,Rate,11.143387539
Europe,Northern Europe,Ireland,2016,Rate,54.218778949
Europe,Northern Europe,Iceland,2016,Rate,149.905631696
Europe,Northern Europe,Finland,2016,Rate,57.987738176
Europe,Northern Europe,Denmark,2016,Rate,66.411665481
Europe,Northern Europe,United Kingdom (Scotland),2016,Count,10073
Europe,Northern Europe,United Kingdom (Northern Ireland),2016,Count,3182
Europe,Northern Europe,United Kingdom (England and Wales),2016,Count,122190
Europe,Northern Europe,Sweden,2016,Count,17681
Europe,Northern Europe,Norway,2016,Count,5560
Europe,Northern Europe,Lithuania,2016,Count,208
Europe,Northern Europe,Latvia,2016,Count,220
Europe,Northern Europe,Ireland,2016,Count,2546
Europe,Northern Europe,Iceland,2016,Count,498
Europe,Northern Europe,Finland,2016,Count,3188
Europe,Northern Europe,Denmark,2016,Count,3793
Europe,Northern Europe,United Kingdom (Scotland),2017,Rate,214.348916089
Europe,Northern Europe,United Kingdom (Northern Ireland),2017,Rate,179.385236745
Europe,Northern Europe,United Kingdom (England and Wales),2017,Rate,257.249198841
Europe,Northern Europe,Sweden,2017,Rate,190.552247146
Europe,Northern Europe,Norway,2017,Rate,106.394548370
Europe,Northern Europe,Lithuania,2017,Rate,7.942591232
Europe,Northern Europe,Latvia,2017,Rate,13.428343132
Europe,Northern Europe,Ireland,2017,Rate,60.863222688
Europe,Northern Europe,Iceland,2017,Rate,142.346625996
Europe,Northern Europe,Finland,2017,Rate,55.412699415
Europe,Northern Europe,Estonia,2017,Rate,19.630298570
Europe,Northern Europe,Denmark,2017,Rate,83.649132797
Europe,Northern Europe,United Kingdom (Scotland),2017,Count,11628
Europe,Northern Europe,United Kingdom (Northern Ireland),2017,Count,3356
Europe,Northern Europe,United Kingdom (England and Wales),2017,Count,151120
Europe,Northern Europe,Sweden,2017,Count,18874
Europe,Northern Europe,Norway,2017,Count,5635
Europe,Northern Europe,Lithuania,2017,Count,226
Europe,Northern Europe,Latvia,2017,Count,262
Europe,Northern Europe,Ireland,2017,Count,2893
Europe,Northern Europe,Iceland,2017,Count,476
Europe,Northern Europe,Finland,2017,Count,3054
Europe,Northern Europe,Estonia,2017,Count,259
Europe,Northern Europe,Denmark,2017,Count,4795
Europe,Southern Europe,Slovenia,2003,Rate,7.294294604
Europe,Southern Europe,Portugal,2003,Rate,18.850177523
Europe,Southern Europe,Montenegro,2003,Rate,5.211038935
Europe,Southern Europe,Italy,2003,Rate,4.766819324
Europe,Southern Europe,Greece,2003,Rate,8.013277618
Europe,Southern Europe,Croatia,2003,Rate,12.508803441
Europe,Southern Europe,Slovenia,2003,Count,145
Europe,Southern Europe,Portugal,2003,Count,1966
Europe,Southern Europe,Montenegro,2003,Count,32
Europe,Southern Europe,Italy,2003,Count,2744
Europe,Southern Europe,Greece,2003,Count,899
Europe,Southern Europe,Croatia,2003,Count,549
Europe,Southern Europe,Slovenia,2004,Rate,18.540607951
Europe,Southern Europe,Portugal,2004,Rate,16.244975375
Europe,Southern Europe,Montenegro,2004,Rate,6.827747315
Europe,Southern Europe,Italy,2004,Rate,6.443661449
Europe,Southern Europe,Greece,2004,Rate,5.571878569
Europe,Southern Europe,Croatia,2004,Rate,11.063266602
Europe,Southern Europe,Slovenia,2004,Count,369
Europe,Southern Europe,Portugal,2004,Count,1701
Europe,Southern Europe,Montenegro,2004,Count,42
Europe,Southern Europe,Italy,2004,Count,3734
Europe,Southern Europe,Greece,2004,Count,626
Europe,Southern Europe,Croatia,2004,Count,485
Europe,Southern Europe,Slovenia,2005,Rate,15.589136527
Europe,Southern Europe,Serbia,2005,Rate,5.786496970
Europe,Southern Europe,Portugal,2005,Rate,15.406590290
Europe,Southern Europe,Montenegro,2005,Rate,5.678241627
Europe,Southern Europe,Italy,2005,Rate,6.897591865
Europe,Southern Europe,Greece,2005,Rate,5.639298696
Europe,Southern Europe,Croatia,2005,Rate,14.207186461
Europe,Southern Europe,Albania,2005,Rate,2.883235444
Europe,Southern Europe,Slovenia,2005,Count,311
Europe,Southern Europe,Serbia,2005,Count,532
Europe,Southern Europe,Portugal,2005,Count,1619
Europe,Southern Europe,Montenegro,2005,Count,35
Europe,Southern Europe,Italy,2005,Count,4020
Europe,Southern Europe,Greece,2005,Count,633
Europe,Southern Europe,Croatia,2005,Count,622
Europe,Southern Europe,Albania,2005,Count,89
Europe,Southern Europe,Slovenia,2006,Rate,14.282667982
Europe,Southern Europe,Serbia,2006,Rate,4.996767409
Europe,Southern Europe,Portugal,2006,Rate,16.399755664
Europe,Southern Europe,North Macedonia,2006,Rate,7.076619431
Europe,Southern Europe,Montenegro,2006,Rate,6.959471598
Europe,Southern Europe,Italy,2006,Rate,7.708913609
Europe,Southern Europe,Greece,2006,Rate,6.213551264
Europe,Southern Europe,Croatia,2006,Rate,13.956312623
Europe,Southern Europe,Albania,2006,Rate,2.840333122
Europe,Southern Europe,Slovenia,2006,Count,286
Europe,Southern Europe,Serbia,2006,Count,457
Europe,Southern Europe,Portugal,2006,Count,1729
Europe,Southern Europe,North Macedonia,2006,Count,146
Europe,Southern Europe,Montenegro,2006,Count,43
Europe,Southern Europe,Italy,2006,Count,4513
Europe,Southern Europe,Greece,2006,Count,695
Europe,Southern Europe,Croatia,2006,Count,610
Europe,Southern Europe,Albania,2006,Count,87
Europe,Southern Europe,Spain,2007,Rate,22.778366363
